id_conversa;id_cliente;contatos_previos;reabertura;idioma;segmento_cliente;origem_contato;categoria_assunto;categoria_prevista;area_prevista
CONV-027783;CLI-2020600986DE;3;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-027759;CLI-7E59F0DDF5B5;4;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-027884;CLI-68ABF301986D;6;True;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-027705;CLI-10B1EF36693A;6;False;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-027818;CLI-4DDD57AC9160;3;True;PT;CDE;Ativo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-027867;CLI-F653D0B104F0;0;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-027812;CLI-A794D8E976B9;9;True;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-027733;CLI-887176FD4E93;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-027764;CLI-0F0A5FC60293;5;True;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-027834;CLI-0B0378304E4F;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-027762;CLI-47557E553D3E;4;True;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-027809;CLI-011DD5C8573E;2;True;EN;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-027847;CLI-91D7A7B1CDCB;4;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-027686;CLI-8B958A01D54E;3;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-027659;CLI-8BDDB25F9AB9;9;True;EN;CDE;Ativo;Cambio;Cambio;Cambio/Backoffice
CONV-027696;CLI-E6124CD34666;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-027839;CLI-7B2CE3D648D6;3;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-027758;CLI-012D92D70CC7;2;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-027711;CLI-34D9177A511B;8;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-027650;CLI-30389469B4B9;0;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-027719;CLI-D203B15084B1;14;True;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-027766;CLI-2AF2F64A602C;3;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-027791;CLI-34EE147CDC4A;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-027795;CLI-21810C6D53E6;20;False;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-027725;CLI-805335CF4870;1;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-027682;CLI-103594CDD7CC;1;True;PT;CDE;Ativo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-027798;CLI-4F3FE1DD1F32;5;True;PT;Correntista Nacional;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-027862;CLI-E92E0DB69900;1;False;PT;CDE;Ativo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-032634;CLI-6097972A6911;1;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-032616;CLI-F975F454C4CD;4;False;ES;CDE;Ativo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-032566;CLI-3C36EFDC653A;22;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-032608;CLI-693D9676A0F1;12;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-032549;CLI-B79949A79FBB;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-032563;CLI-333E88CC5B1D;1;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-032545;CLI-842F20337440;2;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-032576;CLI-83089580DA23;0;False;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-032589;CLI-32C19FB723C8;0;False;ES;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032604;CLI-AFDE940FF204;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-032639;CLI-B7A23435C517;3;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-032626;CLI-CC9F5D0FA4C8;1;True;PT;CDE;Ativo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-032591;CLI-8DC959F5614C;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032602;CLI-53B4C2524E8B;0;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-032553;CLI-CBE061042B1E;2;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-032560;CLI-CED729A9BA1D;2;False;PT;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-032588;CLI-049419041F4B;2;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-032593;CLI-A649048CC023;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032612;CLI-AC55AC82EB62;2;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-032599;CLI-6AD0324F7C54;1;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-032552;CLI-E1A8C8667576;0;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032579;CLI-C4E80C4CE75E;0;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-032585;CLI-EAB629ECD9AB;5;False;ES;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-032547;CLI-527C47D7E310;8;True;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-004031;CLI-B9F495873173;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-004177;CLI-E871D2533406;0;False;ES;CDE;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-004131;CLI-70D0A4F5DD52;0;False;PT;PJ;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-004128;CLI-E3CD20896EB0;0;False;PT;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-004036;CLI-CF52C9AA51C0;1;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004037;CLI-5D9F2E8981AC;1;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004069;CLI-B1EDD1189D4A;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004081;CLI-AECAAC111AAC;2;False;PT;CDE;Ativo;Cambio;Cambio;Cambio/Backoffice
CONV-004116;CLI-94835D600617;1;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004078;CLI-C9E45836A743;1;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-004118;CLI-8324CB459564;0;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-004125;CLI-43F360AFFBB7;0;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-004053;CLI-FCDACA0FAF79;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004076;CLI-56CE565D95B5;1;True;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-004185;CLI-D66E5F40DCD3;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004186;CLI-B990A7F16A46;1;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004136;CLI-684C452E3018;1;True;ES;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004263;CLI-B882FC17EE9E;0;False;ES;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-004120;CLI-F35A79C0AE27;0;False;ES;CDE;Ativo;Cambio;Cambio;Cambio/Backoffice
CONV-004119;CLI-6259927F2A1C;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-004062;CLI-56CE565D95B5;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004087;CLI-63253A9079DA;3;False;EN;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-004176;CLI-88688713895B;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004239;CLI-62699C8E9ECD;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004158;CLI-947643165DF4;0;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-004199;CLI-907D4415D94A;1;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004209;CLI-1F130C0E836A;0;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-004193;CLI-01F73BC92EBC;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-004133;CLI-9B8CE414F9C1;0;False;ES;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004113;CLI-AA2ADF04AFA8;0;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-004054;CLI-95B40EE24DFA;1;False;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-004048;CLI-D00FA3962A8F;1;True;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004226;CLI-21810C6D53E6;3;True;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004160;CLI-9C398CF0E95E;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004042;CLI-C11FB1A92665;0;False;EN;CDE;Ativo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-004107;CLI-713AB6D13FC9;0;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-004092;CLI-F3EEB4FAA254;0;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004121;CLI-9C6E6E80BC39;1;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004178;CLI-A509135EB3FD;1;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004099;CLI-2E0FE8F3BA30;1;True;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004224;CLI-4AA31B0CE570;0;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004191;CLI-D5B90347C6A6;1;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-004106;CLI-B66451897DF1;0;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-004110;CLI-9F087FB12E91;0;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-004182;CLI-9D5F6FAAEE7D;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-004189;CLI-3AE4E4F4FB22;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-004140;CLI-04AC65D825C0;0;False;PT;Correntista Nacional;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004207;CLI-C8ED86F3A08C;0;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-004246;CLI-CFBEDB3D4C28;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-004202;CLI-1E1E0580D1E6;0;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004137;CLI-5E86404FA21D;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004046;CLI-E9BC8F42EB5D;2;True;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-004038;CLI-9B5A6B75E16F;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-004256;CLI-1AF4D9C8920B;1;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004147;CLI-AB58A8823F85;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004194;CLI-94FF5D194694;0;False;ES;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004079;CLI-E355DB23836E;0;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-004074;CLI-EC7B87BD439F;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004144;CLI-B05C74AE3ABC;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004059;CLI-FFC6F844849B;0;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-004041;CLI-34C60E6FCAFF;0;False;ES;CDE;Ativo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-004169;CLI-D81D343AB657;0;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-004086;CLI-95F8A6FA4156;0;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-004262;CLI-28C5AA95693C;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-004039;CLI-1B935176316E;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-004095;CLI-28FC073F8260;0;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-021133;CLI-5DC2F965604B;3;True;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-021017;CLI-234E649D75E3;20;True;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-021131;CLI-48D2DB2FC787;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-021111;CLI-2522A1666166;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-021040;CLI-50F9891E0EFC;0;False;ES;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-021140;CLI-907D4415D94A;3;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-021056;CLI-ADDD856DAE61;0;False;PT;Correntista Nacional;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-021146;CLI-3EFF5406EB35;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-021021;CLI-0375E414EFCD;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-021038;CLI-90FBB3A12A36;0;False;ES;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-021041;CLI-31E42321D780;0;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-021073;CLI-E745543249F2;6;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-021015;CLI-09A44410AD7D;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-021039;CLI-1F9A669AE73F;0;False;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-021035;CLI-E009A7D7C986;5;False;ES;CDE;Ativo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-021071;CLI-608213C93A6E;3;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-021085;CLI-C1D299028C39;1;False;ES;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-021059;CLI-434EC46D1028;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-021051;CLI-4AC29F5D8BD7;2;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-021049;CLI-8A413553A2A9;1;True;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-021069;CLI-6D078A6FA806;0;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-021070;CLI-0E9ABE94FA26;1;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-001073;CLI-FBFE839FA208;0;False;ES;CDE;Ativo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-001116;CLI-75F734A6D441;1;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001144;CLI-54AB28475BC3;1;False;ES;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-001085;CLI-7F42A96C29D2;0;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-001188;CLI-3504C49CB0A8;0;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001210;CLI-C9D2C9EBAE0D;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-001093;CLI-690730242988;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-001133;CLI-0027950897A6;0;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-001014;CLI-4F95A416844C;0;False;PT;PJ;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-001043;CLI-46AD2C90D35B;0;False;PT;PJ;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-000998;CLI-86A6065886AA;0;False;PT;PJ;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-001083;CLI-5C463B8FC3E8;0;False;PT;PJ;Ativo;Operacoes PJ - Folha e Pagamentos;Operacoes PJ - Folha e Pagamentos;Atendimento PJ
CONV-001019;CLI-033888403DDD;0;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-000975;CLI-46F24D1C2E19;1;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001102;CLI-369D81DE14AF;0;False;PT;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-000926;CLI-9BF0BA28D4D6;0;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-000960;CLI-1AFAD331F72B;0;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-001244;CLI-C17D4A5DA59B;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-001185;CLI-19DC06666076;0;False;PT;CDE;Ativo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-001176;CLI-6C1DC1DCF71A;0;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-000986;CLI-31BA7DE7122C;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-000983;CLI-36C34143B9FE;0;False;PT;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-000967;CLI-DB12BCB585BD;0;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-001068;CLI-CFF527AF687B;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-001086;CLI-EC223F4808F6;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-001194;CLI-6D42C602FB27;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-001240;CLI-4F1247BC05CB;0;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001047;CLI-282277672467;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-001015;CLI-AC38C0D11097;0;False;ES;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001058;CLI-527C47D7E310;0;False;ES;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-000961;CLI-57A39DD8D727;0;False;PT;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-000994;CLI-85FEC7820EFF;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-000949;CLI-394C05C8F790;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-000959;CLI-42151AA28BD4;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-000987;CLI-20794F4A68B5;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-001161;CLI-2CE6008C5895;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-000958;CLI-F86E2372946C;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001192;CLI-19D7A9FD5BFF;0;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001041;CLI-1D852993FDDE;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-001220;CLI-94D4D5D1D426;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001065;CLI-046F6966F730;0;False;EN;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001025;CLI-34D9177A511B;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-000969;CLI-79C95FBF6AB9;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-001232;CLI-879A2947EEE8;0;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-001067;CLI-9FAB1F03D18F;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001274;CLI-848259C9135D;0;False;PT;CDE;Ativo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-000970;CLI-0EEBF9BD3237;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-001163;CLI-985B7C500BDA;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001159;CLI-E50293951E4F;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-000957;CLI-03FF9D7DBEF2;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-001168;CLI-BB8CE8B92181;1;False;ES;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001111;CLI-B3BEBA2CF60E;2;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-001253;CLI-BB8CE8B92181;2;True;ES;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001107;CLI-05B97C0AA5A3;0;False;PT;CDE;Ativo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001076;CLI-BB8CE8B92181;0;False;ES;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-001195;CLI-03E2C7F17810;1;True;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-001045;CLI-B21FCF7F0940;0;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-000991;CLI-3C2578898766;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001024;CLI-54F9CDA2BA5F;1;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-001095;CLI-ECC9D1A66325;1;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-001051;CLI-5BFF352E7626;0;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-001206;CLI-2BCAF0E7AB68;0;False;PT;Correntista Nacional;Ativo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001010;CLI-2749E309CC71;0;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-001252;CLI-8ECF14D57BCE;0;False;PT;Correntista Nacional;Ativo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-001175;CLI-E02897159FD8;1;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-000944;CLI-0E9CDD79FAC6;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
